Date,Party,Total,Narration,Is_Fraud,is_round,is_q_end,v_count,kw_flag
2025-12-09,"Palan, Basak and Dada",25000.0,Stationery Purchase,1,1,1,1,0
2024-03-14,"Gaba, Bhakta and Loke",25000.0,Payment for Staff Salary - Inv #505,0,1,1,1,0
2025-11-01,Keer Inc,19573.23,Payment for Stationery Purchase - Inv #670,0,0,0,1,0
2026-02-02,Mitter-Puri,16124.99,Payment for Professional Charges - Inv #738,0,0,0,1,0
2024-05-25,Doshi Inc,100000.0,Staff Salary,1,1,0,1,0
2024-10-29,"Divan, Radhakrishnan and Sidhu",64422.9,Payment for Monthly Office Rent - Inv #183,1,0,0,1,0
2024-06-29,Dasgupta Inc,68970.59,Payment for Internet Charges - Inv #814,1,0,1,1,0
2024-10-01,"Sehgal, Ben and Sani",5000.0,Payment for Internet Charges - Inv #274,0,1,0,1,0
2025-05-07,Ganesh Ltd,13357.76,Payment for Staff Salary - Inv #590,1,0,0,1,0
2025-01-15,Dave Inc,50000.0,Payment for Professional Charges - Inv #864,0,1,0,1,0
2025-06-05,"Gour, Mann and Solanki",15000.0,Payment for Monthly Office Rent - Inv #228,0,1,1,1,0
2024-08-07,Saraf-Varughese,10000.0,Payment for Internet Charges - Inv #151,0,1,0,1,0
2025-05-04,Rege Group,10000.0,Payment for Professional Charges - Inv #412,0,1,0,1,0
2024-06-23,Gupta-Rao,76331.58,Payment for Monthly Office Rent - Inv #355,0,0,1,1,0
2025-08-30,Venkatesh PLC,5000.0,Payment for Monthly Office Rent - Inv #978,0,1,0,1,0
2025-05-24,"Cheema, Kadakia and Sane",60568.17,Payment for Professional Charges - Inv #363,0,0,0,1,0
2024-11-15,Master PLC,38698.63,Payment for Staff Salary - Inv #872,0,0,0,1,0
2025-09-01,"Tripathi, Kuruvilla and Chakrabarti",73835.26,Payment for Professional Charges - Inv #886,0,0,1,1,0
2026-02-22,Munshi-Pillay,31006.18,Payment for Internet Charges - Inv #923,0,0,0,1,0
2024-08-22,"Goyal, Raja and Kakar",25000.0,Stationery Purchase,1,1,0,1,0
2025-09-03,Chandra-Bajaj,50000.0,Payment for Internet Charges - Inv #182,0,1,1,1,0
2025-03-22,"Issac, Sanghvi and Andra",10000.0,Electricity Bill Payment,1,1,1,1,0
2025-01-02,Sarraf LLC,15000.0,Payment for Electricity Bill Payment - Inv #440,0,1,0,1,0
2025-01-19,"Rana, Gara and Majumdar",6481.11,Payment for Internet Charges - Inv #104,0,0,0,1,0
2026-02-01,Chaudhary LLC,72215.47,Payment for Stationery Purchase - Inv #115,0,0,0,1,0
2024-09-17,Halder-Sunder,28742.0,Payment for Internet Charges - Inv #385,0,0,1,1,0
2025-03-03,"Pant, Bal and Bora",5000.0,Payment for Electricity Bill Payment - Inv #183,0,1,1,1,0
2025-11-22,Hegde Group,74475.5,Payment for Professional Charges - Inv #841,0,0,0,1,0
2024-09-24,Parikh Inc,65834.22,Payment for Internet Charges - Inv #752,0,0,1,1,0
2024-09-13,Dugal Ltd,10000.0,Stationery Purchase,1,1,1,1,0
2025-01-30,Ganesan PLC,15000.0,Payment for Electricity Bill Payment - Inv #557,0,1,0,1,0
2024-03-28,Chada-Cheema,5000.0,Payment for Professional Charges - Inv #462,0,1,1,1,0
2025-07-01,"Oommen, Sanghvi and Mahal",45217.34,Payment for Electricity Bill Payment - Inv #972,0,0,0,1,0
2025-07-01,Shetty PLC,67647.61,Payment for Monthly Office Rent - Inv #775,0,0,0,1,0
2024-09-06,Sridhar PLC,48030.32,Payment for Internet Charges - Inv #619,0,0,1,1,0
2024-05-21,Issac LLC,21910.37,Payment for Monthly Office Rent - Inv #874,0,0,0,1,0
2025-11-23,Wable-Talwar,53340.4,Payment for Internet Charges - Inv #459,0,0,0,1,0
2025-12-18,"Chhabra, Pillay and Narula",20907.98,Payment for Professional Charges - Inv #811,0,0,1,1,0
2024-09-21,"Mani, Jani and Mangat",49140.25,Petty cash reimbursement,0,0,1,1,1
2024-11-01,Chopra and Sons,79120.55,Payment for Staff Salary - Inv #286,0,0,0,1,0
2025-11-07,"Bala, Bhalla and Chaudry",36214.31,Payment for urgent expense,1,0,0,1,1
2024-03-08,Boase-Ray,58269.57,Payment for Professional Charges - Inv #652,0,0,1,1,0
2026-02-18,Pathak-Shanker,5000.0,Payment for Electricity Bill Payment - Inv #557,0,1,0,1,0
2024-10-06,"Agrawal, Kurian and Loyal",59060.82,Payment for Electricity Bill Payment - Inv #456,0,0,0,1,0
2025-05-17,Arya-Dyal,73768.22,Payment for Internet Charges - Inv #436,0,0,0,1,0
2025-11-22,"Kakar, Mann and De",47043.35,Payment for Electricity Bill Payment - Inv #948,0,0,0,1,0
2025-08-20,Bhatnagar Ltd,5713.3,Payment for Internet Charges - Inv #882,0,0,0,1,0
2025-10-12,"Soni, Goel and Rau",50000.0,Payment for Electricity Bill Payment - Inv #876,0,1,0,1,0
2025-09-24,Nagy-Shah,5000.0,Payment for Electricity Bill Payment - Inv #688,0,1,1,1,0
2025-09-16,Brahmbhatt Group,50000.0,Payment for Internet Charges - Inv #745,0,1,1,1,0
2024-10-01,Bhatt-Roy,10000.0,Payment for Professional Charges - Inv #471,0,1,0,1,0
2024-09-13,Malhotra PLC,68235.18,Payment for Internet Charges - Inv #244,0,0,1,1,0
2025-09-22,Borra and Sons,73012.29,Payment for Staff Salary - Inv #939,0,0,1,1,0
2024-11-16,Ganguly LLC,25000.0,Payment for Electricity Bill Payment - Inv #694,0,1,0,1,0
2024-11-08,Nayar-Roy,5000.0,Petty cash reimbursement,0,1,0,1,1
2025-11-07,Srivastava Ltd,25000.0,Payment for Internet Charges - Inv #283,0,1,0,1,0
2024-06-19,Mohan-Jha,25000.0,Monthly Office Rent,1,1,1,1,0
2025-10-26,Biswas and Sons,28835.97,Payment for Staff Salary - Inv #562,0,0,0,1,0
2025-09-10,"Bora, Viswanathan and Raju",46905.55,Payment for Electricity Bill Payment - Inv #789,0,0,1,1,0
2025-03-07,"Lalla, Chand and Bir",60786.38,Payment for Staff Salary - Inv #844,0,0,1,1,0
2024-09-03,Chatterjee-Kaur,10000.0,Payment for Internet Charges - Inv #750,0,1,1,1,0
2025-11-22,Vig LLC,32698.33,Petty cash reimbursement,0,0,0,1,1
2025-07-26,Singhal Group,71642.79,Payment for Professional Charges - Inv #932,0,0,0,1,0
2025-01-22,Mangal-Rastogi,65977.29,Payment for Electricity Bill Payment - Inv #230,0,0,0,1,0
2025-09-28,Nazareth LLC,36855.77,Payment for Monthly Office Rent - Inv #591,0,0,1,1,0
2026-02-11,Dass LLC,73075.43,Payment for Internet Charges - Inv #804,0,0,0,1,0
2024-09-24,Contractor-Sheth,5000.0,Payment for Stationery Purchase - Inv #127,0,1,1,1,0
2025-05-08,"Naik, Mammen and Gopal",5000.0,Payment for Monthly Office Rent - Inv #809,0,1,0,1,0
2024-03-26,Pal PLC,50000.0,Petty cash reimbursement,0,1,1,1,1
2025-10-10,Peri and Sons,62636.96,Payment for Internet Charges - Inv #320,0,0,0,1,0
2025-12-05,Oak-Banik,28616.98,Payment for Stationery Purchase - Inv #415,0,0,1,1,0
2024-04-09,"Dugal, Doctor and Mani",59067.58,Payment for Monthly Office Rent - Inv #605,0,0,0,1,0
2025-12-22,"Apte, Kapadia and Palla",5000.0,Payment for Staff Salary - Inv #722,0,1,1,1,0
2025-03-13,Kala-Goyal,52688.54,Payment for Professional Charges - Inv #595,0,0,1,1,0
2024-10-19,Narain Group,5000.0,Payment for Electricity Bill Payment - Inv #816,0,1,0,1,0
2025-10-19,"Taneja, Nayar and Chander",68414.8,Payment for Internet Charges - Inv #628,0,0,0,1,0
2024-06-29,"Dhingra, Vora and Shetty",5000.0,Payment for Professional Charges - Inv #439,0,1,1,1,0
2025-08-25,Keer Ltd,60721.15,Payment for Staff Salary - Inv #511,0,0,0,1,0
2024-06-26,"Loyal, Mutti and Kuruvilla",34759.52,Payment for Stationery Purchase - Inv #766,0,0,1,1,0
2024-08-09,"Mandal, Amble and Roy",20299.6,Payment for Internet Charges - Inv #926,0,0,0,1,0
2024-10-15,"Rai, Luthra and Sabharwal",46713.07,Payment for Monthly Office Rent - Inv #474,0,0,0,1,0
2024-12-10,"Saini, Tak and Mammen",76052.1,Payment for Electricity Bill Payment - Inv #407,0,0,1,1,0
2025-08-03,Bhatnagar-Balan,23439.87,Payment for Electricity Bill Payment - Inv #768,0,0,0,1,0
2025-08-29,Kari Ltd,50000.0,Staff Salary,1,1,0,1,0
2024-06-01,"Mangat, Choudhary and Bhandari",15000.0,Payment for Stationery Purchase - Inv #707,1,1,1,1,0
2026-01-04,Singhal and Sons,9429.63,Payment for Staff Salary - Inv #958,0,0,0,1,0
2026-02-07,"Grover, Rai and Madan",37224.8,Payment for Monthly Office Rent - Inv #877,0,0,0,1,0
2025-06-01,"Sabharwal, Kadakia and Bath",57019.41,Payment for Internet Charges - Inv #228,0,0,1,1,0
2024-11-03,Nadig LLC,18937.07,Payment for split expense,1,0,0,1,1
2025-03-23,Sami-Barad,43768.3,Payment for Stationery Purchase - Inv #317,0,0,1,1,0
2025-04-20,"Nanda, Bir and Pathak",50000.0,Payment for Professional Charges - Inv #681,0,1,0,1,0
2024-08-27,Barman and Sons,25000.0,Payment for Staff Salary - Inv #456,1,1,0,1,0
2024-08-28,Kalla Group,11396.66,Payment for Electricity Bill Payment - Inv #241,0,0,0,1,0
2025-04-02,"Bava, Sarna and Agrawal",73260.12,Payment for Internet Charges - Inv #422,0,0,0,1,0
2025-11-27,"Srivastava, Chokshi and Ratti",15576.45,Payment for Stationery Purchase - Inv #784,0,0,0,1,0
2024-09-26,"More, Uppal and Dugal",46238.19,Payment for Monthly Office Rent - Inv #196,0,0,1,1,0
2025-07-25,Som PLC,46655.07,Payment for Electricity Bill Payment - Inv #452,0,0,0,1,0
2024-03-19,"Nadig, Badami and Sagar",55173.99,Payment for Professional Charges - Inv #592,0,0,1,1,0
2024-11-22,Sahni-Bansal,25000.0,Payment for Staff Salary - Inv #367,0,1,0,1,0
2025-09-17,Dave Group,37335.3,Payment for Stationery Purchase - Inv #726,0,0,1,1,0
2025-11-18,Jaggi Ltd,14750.33,Payment for Electricity Bill Payment - Inv #837,0,0,0,1,0
2024-07-19,Nayar Ltd,19885.38,Petty cash reimbursement,0,0,0,1,1
2025-07-23,"Lalla, Karan and Sengupta",32001.31,Payment for Internet Charges - Inv #332,0,0,0,1,0
2025-03-10,"Parikh, Madan and Nair",5607.73,Payment for Internet Charges - Inv #693,0,0,1,1,0
2024-04-14,Munshi LLC,18393.43,Payment for Staff Salary - Inv #677,0,0,0,1,0
2024-06-19,Talwar-Nagar,25000.0,Payment for urgent expense,1,1,1,1,1
2025-06-11,Som Group,50000.0,Professional Charges,1,1,1,1,0
2025-09-22,Kulkarni-Khosla,66596.5,Payment for Professional Charges - Inv #551,0,0,1,1,0
2026-02-10,"Chaudry, Narayanan and Gade",5000.0,Petty cash reimbursement,0,1,0,1,1
2025-08-13,"Nagy, Chandran and Dutt",36734.57,Payment for Electricity Bill Payment - Inv #688,0,0,0,1,0
2025-06-02,Ganesan PLC,15000.0,Payment for Professional Charges - Inv #435,0,1,1,1,0
2025-03-15,"Arora, Dube and Date",60816.81,Payment for urgent expense,1,0,1,1,1
2025-07-19,Khare-Sant,22363.8,Payment for Electricity Bill Payment - Inv #775,0,0,0,1,0
2026-02-10,Singh and Sons,50000.0,Payment for Monthly Office Rent - Inv #503,0,1,0,1,0
2024-06-06,Gade and Sons,10000.0,Payment for Internet Charges - Inv #263,0,1,1,1,0
2025-01-21,"Thaker, Nagi and Goel",14554.81,Payment for Internet Charges - Inv #711,0,0,0,1,0
2025-02-26,Singh-Gaba,10000.0,Payment for Electricity Bill Payment - Inv #526,0,1,0,1,0
2025-12-17,"Borah, Ganguly and Guha",44603.66,Payment for Monthly Office Rent - Inv #872,0,0,1,1,0
2025-12-28,"Yogi, De and Dey",5000.0,Payment for Stationery Purchase - Inv #846,0,1,1,1,0
2024-09-16,Narula Ltd,50000.0,Payment for Electricity Bill Payment - Inv #451,0,1,1,1,0
2026-02-09,Agrawal Group,10000.0,Payment for Stationery Purchase - Inv #965,0,1,0,1,0
2026-01-22,"Misra, Solanki and Kar",74881.55,Payment for Professional Charges - Inv #710,0,0,0,1,0
2026-02-11,Choudhary PLC,50691.0,Payment for Professional Charges - Inv #266,0,0,0,1,0
2025-12-09,Grover LLC,50792.66,Payment for Staff Salary - Inv #288,0,0,1,1,0
2024-05-24,"Lal, Agate and Malhotra",15766.73,Payment for Stationery Purchase - Inv #339,0,0,0,1,0
2026-01-28,Rastogi-Varkey,27641.03,Payment for Staff Salary - Inv #171,0,0,0,1,0
2025-12-01,Wason-Sahota,57195.22,Payment for Internet Charges - Inv #222,0,0,1,1,0
2025-09-04,Minhas Ltd,25000.0,Payment for Professional Charges - Inv #172,1,1,1,1,0
2026-02-10,Ghosh-Sengupta,49447.99,Payment for Electricity Bill Payment - Inv #971,0,0,0,1,0
2024-04-10,Kanda-Kant,78311.34,Payment for Monthly Office Rent - Inv #848,0,0,0,1,0
2025-07-26,Bhatia Group,10000.0,Payment for Stationery Purchase - Inv #564,0,1,0,1,0
2026-01-15,Rajan-Misra,10000.0,Payment for Professional Charges - Inv #250,0,1,0,1,0
2025-05-08,"Muni, Sabharwal and Borde",25333.11,Payment for Professional Charges - Inv #379,0,0,0,1,0
2025-09-16,Sidhu and Sons,50000.0,Payment for Professional Charges - Inv #133,0,1,1,1,0
2024-04-11,Khosla-Aurora,76985.26,Payment for Stationery Purchase - Inv #713,0,0,0,1,0
2025-10-07,"Madan, Doctor and Manda",43399.15,Payment for Professional Charges - Inv #956,0,0,0,1,0
2025-11-06,"Mane, Dua and Kade",78293.45,Payment for Internet Charges - Inv #216,0,0,0,1,0
2025-08-14,"Bali, Bahl and Karpe",10000.0,Payment for Staff Salary - Inv #721,0,1,0,1,0
2025-04-02,Tailor-Prabhakar,51674.49,Payment for Professional Charges - Inv #256,0,0,0,1,0
2024-06-10,"Shere, Chakrabarti and Kale",11760.44,Payment for Monthly Office Rent - Inv #813,0,0,1,1,0
2024-11-08,Shankar-Mannan,36343.2,Payment for Internet Charges - Inv #549,0,0,0,1,0
2025-08-11,"Gill, Yadav and Reddy",15000.0,Payment for Monthly Office Rent - Inv #970,0,1,0,1,0
2024-08-30,"Wason, Deshmukh and Prashad",50000.0,Payment for Staff Salary - Inv #447,0,1,0,1,0
2024-04-28,Prakash-Deol,72496.46,Payment for Stationery Purchase - Inv #826,0,0,0,1,0
2026-01-26,Borah-Bobal,25000.0,Payment for Stationery Purchase - Inv #703,0,1,0,1,0
2024-03-22,Dhar-Saini,57232.28,Payment for Internet Charges - Inv #295,0,0,1,1,0
2025-11-28,"Talwar, Gara and Tiwari",65856.07,Payment for Electricity Bill Payment - Inv #691,0,0,0,1,0
2024-10-19,Setty PLC,25000.0,Payment for Stationery Purchase - Inv #445,0,1,0,1,0
2025-12-28,"Dhawan, Basu and Shukla",18597.82,Payment for Electricity Bill Payment - Inv #680,0,0,1,1,0
2024-04-05,Tak Inc,5051.07,Payment for Electricity Bill Payment - Inv #608,0,0,0,1,0
2024-09-09,"Hayer, Sankaran and Misra",51389.0,Payment for Internet Charges - Inv #433,0,0,1,1,0
2024-08-11,Nagi-Dutt,15000.0,Payment for Professional Charges - Inv #409,1,1,0,1,0
2025-10-04,Chakrabarti-Hayre,55607.4,Payment for Professional Charges - Inv #856,0,0,0,1,0
2026-02-18,"Kalla, Mann and Edwin",34636.06,Payment for Electricity Bill Payment - Inv #540,0,0,0,1,0
2025-05-20,"Majumdar, Sengupta and Bhavsar",70963.88,Payment for Professional Charges - Inv #134,0,0,0,1,0
2024-11-14,"Gara, Sehgal and Morar",37899.61,Payment for Electricity Bill Payment - Inv #409,0,0,0,1,0
2024-06-23,Nath-Bala,16845.01,Payment for Monthly Office Rent - Inv #434,0,0,1,1,0
2025-11-06,Kurian Group,25000.0,Payment for Internet Charges - Inv #184,0,1,0,1,0
2026-01-20,Srinivasan-Bedi,10000.0,Payment for Staff Salary - Inv #925,0,1,0,1,0
2024-05-22,"Narasimhan, Parsa and Barad",25000.0,Internet Charges,1,1,0,1,0
2026-02-04,"Sarin, Choudhury and Prashad",34250.46,Payment for Electricity Bill Payment - Inv #345,0,0,0,1,0
2025-06-23,Manne Inc,49800.59,Payment for Monthly Office Rent - Inv #942,0,0,1,1,0
2026-02-06,Jain-Khosla,33568.11,Payment for Internet Charges - Inv #905,0,0,0,1,0
2024-08-24,"Tank, Issac and Vora",28435.12,Payment for Staff Salary - Inv #736,0,0,0,1,0
2024-08-23,Som-Sidhu,47839.53,Payment for Professional Charges - Inv #418,0,0,0,1,0
2024-04-12,Majumdar and Sons,5000.0,Payment for Internet Charges - Inv #847,0,1,0,1,0
2024-06-06,"Dhaliwal, Kala and Dutta",15000.0,Payment for Staff Salary - Inv #228,0,1,1,1,0
2024-10-12,Joshi-Roy,17801.17,Petty cash reimbursement,0,0,0,1,1
2024-03-03,Sha PLC,22656.59,Payment for Monthly Office Rent - Inv #716,1,0,1,1,0
2025-11-11,"Soni, Pathak and Krish",10000.0,Petty cash reimbursement,0,1,0,1,1
2025-07-06,"Tripathi, Dani and Doshi",38766.19,Payment for Staff Salary - Inv #361,0,0,0,1,0
2024-06-20,"Mittal, Shan and Raju",32391.75,Payment for Electricity Bill Payment - Inv #191,0,0,1,1,0
2025-05-29,Sangha LLC,69751.61,Payment for Internet Charges - Inv #899,0,0,0,1,0
2024-04-07,"Om, Dada and Rattan",5000.0,Payment for Monthly Office Rent - Inv #106,0,1,0,1,0
2024-10-23,Nagar Ltd,69424.05,Payment for Stationery Purchase - Inv #301,0,0,0,1,0
2025-02-27,"Tank, Contractor and Sandhu",5000.0,Payment for Electricity Bill Payment - Inv #183,0,1,0,1,0
2025-01-12,"Srinivasan, Tiwari and Brahmbhatt",100000.0,Internet Charges,1,1,0,1,0
2025-09-22,Choudhry Ltd,10000.0,Petty cash reimbursement,0,1,1,1,1
2025-09-17,Kanda PLC,10000.0,Payment for Staff Salary - Inv #481,0,1,1,1,0
2026-02-10,"Kannan, Garg and Hans",57303.76,Payment for Internet Charges - Inv #662,0,0,0,1,0
2024-09-10,Kapoor-Kata,39518.21,Payment for Internet Charges - Inv #299,0,0,1,1,0
2026-02-28,"Bhasin, Walia and Madan",60952.44,Payment for Staff Salary - Inv #744,0,0,0,1,0
2024-07-07,Bhalla-Lalla,67484.68,Payment for Internet Charges - Inv #539,0,0,0,1,0
2024-03-23,"Barman, Gupta and Saxena",50000.0,Electricity Bill Payment,1,1,1,1,0
2024-09-30,Kapur Ltd,37064.01,Payment for Internet Charges - Inv #369,0,0,1,1,0
2025-02-11,Borah-Wadhwa,31097.98,Payment for adjustment expense,1,0,0,1,1
2024-09-22,Chowdhury Ltd,63188.42,Payment for Staff Salary - Inv #745,0,0,1,1,0
2025-08-27,Parmer Group,10000.0,Payment for Internet Charges - Inv #731,0,1,0,1,0
2024-11-04,Vora Inc,25796.97,Payment for Monthly Office Rent - Inv #606,0,0,0,1,0
2024-03-22,Munshi-Badami,15000.0,Payment for adjustment expense,1,1,1,1,1
2024-09-23,Kaur Ltd,49206.44,Payment for Staff Salary - Inv #420,0,0,1,1,0
2024-11-20,Prabhakar LLC,51748.04,Payment for Professional Charges - Inv #782,0,0,0,1,0
2024-05-07,Kadakia Ltd,46164.84,Payment for Professional Charges - Inv #178,0,0,0,1,0
2025-03-02,"Morar, Bera and Dalal",25184.47,Payment for Internet Charges - Inv #388,0,0,1,1,0
2025-02-01,Chahal Inc,25000.0,Payment for Electricity Bill Payment - Inv #308,0,1,0,1,0
2024-04-06,Sundaram-Sandhu,3977.45,Petty cash reimbursement,0,0,0,1,1
2025-03-02,Muni-Majumdar,44035.04,Payment for Monthly Office Rent - Inv #711,0,0,1,1,0
2024-03-01,Ramaswamy-Ganesh,10000.0,Payment for Internet Charges - Inv #841,0,1,1,1,0
2026-02-24,Munshi-Ramachandran,14727.15,Payment for split expense,1,0,0,1,1
2025-04-07,"Dave, Batta and Kaul",10000.0,Payment for Staff Salary - Inv #411,0,1,0,1,0
2024-08-06,Wable LLC,10000.0,Payment for Electricity Bill Payment - Inv #232,0,1,0,1,0
2025-06-29,Shan-Mukhopadhyay,10000.0,Payment for Staff Salary - Inv #382,0,1,1,1,0
2024-07-11,"Arya, Kalita and Soni",10970.59,Payment for Monthly Office Rent - Inv #774,0,0,0,1,0
2024-04-03,Singhal PLC,36486.12,Payment for Electricity Bill Payment - Inv #513,0,0,0,1,0
2025-07-16,Singh-Misra,69395.29,Payment for Internet Charges - Inv #121,1,0,0,1,0
2025-02-18,"Hari, Minhas and Wason",10000.0,Payment for Electricity Bill Payment - Inv #572,0,1,0,1,0
2024-03-11,"Saxena, Tara and Mandal",65637.24,Payment for Professional Charges - Inv #117,0,0,1,1,0
2024-09-29,Sunder Inc,62074.33,Payment for Professional Charges - Inv #442,0,0,1,1,0
2025-08-30,Chad-Bansal,25000.0,Professional Charges,1,1,0,1,0
2024-05-31,Dara-Kohli,39101.01,Payment for Stationery Purchase - Inv #662,0,0,0,1,0
2024-04-01,Batra PLC,20246.05,Payment for Professional Charges - Inv #900,0,0,0,1,0
2025-04-27,Sule-Khanna,2345.96,Payment for Staff Salary - Inv #588,0,0,0,1,0
2025-11-04,Verma-Modi,63011.37,Payment for Electricity Bill Payment - Inv #585,0,0,0,1,0
2025-02-05,"Sodhi, Patla and Tiwari",54373.37,Payment for Staff Salary - Inv #532,0,0,0,1,0
2026-02-01,Rai and Sons,50000.0,Petty cash reimbursement,0,1,0,1,1
2025-09-07,"Gola, Krishnan and Sidhu",5307.16,Payment for Electricity Bill Payment - Inv #339,0,0,1,1,0
2024-03-29,Divan-Swamy,5000.0,Payment for Monthly Office Rent - Inv #399,0,1,1,1,0
2024-10-26,Mutti Group,12127.59,Payment for Stationery Purchase - Inv #457,0,0,0,1,0
2025-01-06,Batta PLC,75230.89,Payment for Internet Charges - Inv #762,0,0,0,1,0
2024-12-27,Chanda PLC,33770.68,Payment for Monthly Office Rent - Inv #803,0,0,1,1,0
2025-01-27,"Ghosh, Chander and Srinivas",10000.0,Payment for Staff Salary - Inv #256,0,1,0,1,0
2025-04-19,"Murty, Mall and Chhabra",77077.39,Payment for Monthly Office Rent - Inv #548,0,0,0,1,0
2025-09-29,"Batra, Nigam and Dhar",79997.8,Payment for adjustment expense,1,0,1,1,1
2024-06-26,Mital-Dugar,57807.04,Payment for urgent expense,1,0,1,1,1
2024-12-19,Narula LLC,10000.0,Payment for Staff Salary - Inv #697,0,1,1,1,0
2025-11-19,"Lata, Atwal and Dutt",50066.14,Payment for Internet Charges - Inv #256,0,0,0,1,0
2024-03-26,"Thaker, Prabhakar and Uppal",25000.0,Payment for Monthly Office Rent - Inv #807,0,1,1,1,0
2024-07-02,Sule-Garde,5000.0,Payment for Monthly Office Rent - Inv #632,0,1,0,1,0
2024-04-12,Ram Group,50000.0,Payment for Professional Charges - Inv #746,0,1,0,1,0
2026-01-17,Palla-Baral,47014.73,Payment for Stationery Purchase - Inv #604,0,0,0,1,0
2025-12-16,Sandal and Sons,17530.77,Payment for Professional Charges - Inv #646,0,0,1,1,0
2025-11-25,Batta Inc,100000.0,Professional Charges,1,1,0,1,0
2025-10-09,Mutti-Ramakrishnan,75767.52,Payment for Professional Charges - Inv #799,0,0,0,1,0
2025-05-18,Pillay LLC,5000.0,Payment for Staff Salary - Inv #657,0,1,0,1,0
2024-08-25,Verma-Sami,28900.69,Payment for Stationery Purchase - Inv #714,0,0,0,1,0
2024-09-24,Jaggi Ltd,70914.74,Petty cash reimbursement,0,0,1,1,1
2024-10-26,"Dasgupta, Bajaj and Bhagat",1990.54,Payment for Electricity Bill Payment - Inv #386,0,0,0,1,0
2025-05-03,Saini-Bhattacharyya,12982.18,Payment for Internet Charges - Inv #693,0,0,0,1,0
2025-10-02,Rama-Puri,39356.53,Payment for Professional Charges - Inv #937,0,0,0,1,0
2025-10-27,"Dugar, Raghavan and Tiwari",28577.64,Payment for Professional Charges - Inv #386,0,0,0,1,0
