Taxable_Value,Total,is_round_amount,is_weekend,tax_mismatch,keyword_flag,vendor_daily_count,is_structured_split,Is_Fraud
36521.2,36521.2,0,1,0,0,2,0,0
24135.37,27031.6144,0,0,0,0,1,0,0
18769.52,24024.985600000004,0,0,0,0,2,1,0
28508.9,36491.392,0,0,0,0,1,0,0
25000.0,29500.0,0,1,0,1,2,1,1
25000.0,29500.0,0,1,0,1,2,1,1
30309.43,35765.1274,0,0,0,0,1,0,0
30608.42,34281.4304,0,0,0,0,1,0,0
19081.09,20035.1445,0,1,0,0,1,0,0
14795.1,14795.1,0,1,0,0,1,0,0
12135.47,14319.8546,0,0,0,0,2,0,0
25593.51,25593.51,0,1,0,0,2,1,0
24223.38,27130.1856,0,1,0,0,1,0,0
29915.71,33505.5952,0,0,0,0,2,0,0
28514.21,29939.9205,0,0,0,0,1,0,0
33467.25,35140.6125,0,1,0,0,2,0,0
21709.45,25617.151,0,0,0,0,1,0,0
27225.74,28587.027,0,0,0,0,1,0,0
9453.57,11155.2126,0,0,0,0,1,0,0
34097.19,38188.85280000001,0,0,0,0,2,0,0
38660.53,43299.7936,0,0,0,0,1,0,0
9399.47,11091.3746,0,0,0,0,1,0,0
31715.78,35521.673599999995,0,1,0,0,2,0,0
16126.29,20641.6512,0,0,0,0,1,0,0
39149.46,43847.3952,0,0,0,0,2,0,0
30213.41,35651.8238,0,0,0,0,1,0,0
28638.57,30070.4985,0,1,0,0,1,0,0
29976.38,38369.7664,0,0,0,0,3,0,0
2665.68,3145.5024,0,0,0,0,1,0,0
3316.12,3714.0544,0,0,0,0,1,0,0
1605.06,1685.313,0,0,0,0,1,0,0
31135.23,31135.23,0,0,0,0,2,0,0
30370.29,30370.29,0,1,0,0,1,0,0
30338.42,38833.1776,0,1,0,0,1,0,0
21412.17,25266.3606,0,1,0,0,1,0,0
3974.62,5087.5136,0,0,0,0,1,0,0
37395.6,44126.808,0,0,0,0,1,0,0
23162.69,29648.2432,0,0,0,0,1,0,0
14834.51,16614.6512,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
4717.19,5566.284199999999,0,1,0,1,1,0,1
25000.0,29500.0,0,1,0,1,3,1,1
25000.0,29500.0,0,1,0,1,3,1,1
34899.73,44671.65440000001,0,0,0,0,2,0,0
33344.35,37345.672,0,0,0,0,2,0,0
38706.81,43351.6272,0,1,0,0,1,0,0
23210.82,25996.1184,0,0,0,0,1,0,0
19793.67,22168.9104,0,0,0,0,1,0,0
5267.96,6216.1928,0,0,0,0,1,0,0
1279.98,1510.3764,0,0,0,0,1,0,0
9730.28,10897.913600000002,0,0,0,0,1,0,0
2999.93,3359.9216,0,0,0,0,1,0,0
39261.63,46328.7234,0,0,0,0,3,0,0
28559.22,31986.3264,0,0,0,0,2,0,0
17298.11,19373.8832,0,0,0,0,2,1,0
21194.14,23737.4368,0,0,0,0,1,0,0
4211.25,5390.4,0,0,0,0,1,0,0
25067.41,26320.7805,0,1,0,0,1,0,0
37776.18,37776.18,0,0,0,0,1,0,0
30349.83,31867.3215,0,0,0,0,1,0,0
13499.1,15928.938,0,1,0,1,1,0,1
19515.95,21857.864,0,0,0,0,1,0,0
37662.01,39545.1105,0,1,0,0,1,0,0
37304.92,37304.92,0,0,0,0,3,0,0
37905.5,42454.16,0,0,0,0,1,0,0
12825.2,12825.2,0,1,0,0,1,0,0
7651.56,8034.138000000001,0,0,0,0,1,0,0
28549.78,33688.740399999995,0,0,0,0,1,0,0
27761.87,32759.0066,0,0,0,0,1,0,0
23457.15,27679.437,0,0,0,0,1,0,0
24103.08,24103.08,0,1,0,0,1,0,0
24077.44,25281.312,0,0,0,0,2,1,0
19313.28,24720.9984,0,1,0,0,2,1,0
36387.65,46576.192,0,0,0,0,1,0,0
32607.28,38476.5904,0,0,0,0,1,0,0
35909.57,40218.718400000005,0,1,0,0,1,0,0
2914.5,3264.24,0,0,0,0,3,0,0
17220.91,17220.91,0,0,0,0,1,0,0
39620.88,50714.7264,0,1,0,0,1,0,0
8784.58,8784.58,0,0,0,0,2,0,0
17968.0,22999.04,0,0,0,0,1,0,0
24915.69,31892.0832,0,0,0,0,1,0,0
14488.26,14488.26,0,0,0,0,1,0,0
32224.04,36090.9248,0,0,0,0,1,0,0
11553.26,14788.172800000002,0,0,0,0,1,0,0
18935.64,19882.422,0,1,0,0,1,0,0
33379.32,42725.5296,0,0,0,0,1,0,0
30763.82,36301.30759999999,0,0,0,0,2,0,0
38677.77,49507.5456,0,1,0,0,2,0,0
38729.55,45700.869000000006,0,1,0,0,1,0,0
35835.71,42286.1378,0,1,0,0,1,0,0
16884.36,19923.544800000003,0,0,0,0,2,1,0
23892.73,26759.8576,0,0,0,0,1,0,0
23743.79,23743.79,0,1,0,0,1,0,0
34583.89,38733.9568,0,1,0,0,1,0,0
14438.57,15160.498500000002,0,0,0,0,1,0,0
17628.1,19743.472,0,0,0,0,1,0,0
16926.54,21665.9712,0,0,0,0,1,0,0
16300.4,16300.4,0,0,0,0,1,0,0
6287.4,6601.77,0,0,0,0,1,0,0
25745.55,32954.304000000004,0,1,0,0,2,0,0
20121.69,21127.7745,0,0,0,0,1,0,0
12898.24,15219.9232,0,0,0,0,1,0,0
23293.52,23293.52,0,0,0,0,1,0,0
6865.73,7209.0165,0,0,0,0,2,0,0
34715.75,36451.537500000006,0,0,0,0,2,0,0
35220.64,41560.355200000005,0,1,0,0,1,0,0
37134.62,41590.7744,0,1,0,0,1,0,0
14880.11,19046.5408,0,0,0,0,1,0,0
6952.56,8899.276800000001,0,0,0,0,1,0,0
21314.95,22380.6975,0,0,0,0,2,0,0
2467.65,2591.0325000000003,0,1,0,0,1,0,0
31157.12,32714.976,0,0,0,0,1,0,0
18312.32,19227.936,0,1,0,0,1,0,0
28424.58,33541.004400000005,0,0,0,0,1,0,0
33356.68,33356.68,0,1,0,0,1,0,0
15717.72,16503.606,0,0,0,0,1,0,0
26810.36,28150.878,0,1,0,0,1,0,0
8693.08,9736.2496,0,0,0,0,1,0,0
25657.16,28736.0192,0,0,0,0,2,1,0
3866.07,4329.9984,0,1,0,0,2,1,0
15474.73,17331.6976,0,0,0,0,1,0,0
35128.74,35128.74,0,1,0,0,1,0,0
31726.44,40609.8432,0,0,0,0,1,0,0
23925.63,23925.63,0,0,0,0,1,0,0
31479.87,37146.2466,0,0,0,0,1,0,0
39191.48,39191.48,0,0,0,0,1,0,0
7115.43,7115.43,0,0,0,0,1,0,0
26855.51,30078.1712,0,1,0,0,1,0,0
7908.25,10122.56,0,0,0,0,1,0,0
20755.69,20755.69,0,1,0,0,1,0,0
39457.81,41430.70049999999,0,0,0,0,1,0,0
33344.24,35011.452,0,0,0,0,1,0,0
8230.97,9218.6864,0,0,0,0,1,0,0
30756.84,30756.84,0,0,0,0,1,0,0
22116.55,28309.184,0,0,0,0,3,1,0
29102.03,32594.2736,0,1,0,0,1,0,0
16902.12,17747.226,0,0,0,0,2,1,0
16605.84,16605.84,0,1,0,1,2,0,1
33586.22,39631.7396,0,0,0,0,1,0,0
6697.03,7500.6736,0,0,0,0,1,0,0
38357.84,49098.0352,0,1,0,0,1,0,0
2752.15,2752.15,0,0,0,0,1,0,0
34234.84,35946.581999999995,0,0,0,0,1,0,0
16231.69,17043.2745,0,1,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
38821.98,45809.9364,0,0,0,0,1,0,0
15568.57,15568.57,0,0,0,0,1,0,0
6402.32,6722.436,0,0,0,0,1,0,0
1882.71,2108.6352,0,1,0,0,2,1,0
35273.94,41623.249200000006,0,1,0,0,1,0,0
21445.55,24019.016,0,1,0,0,1,0,0
22989.6,25748.352,0,0,0,0,2,1,0
39384.7,44110.864,0,1,0,0,2,0,0
25378.7,32484.736,0,1,0,0,1,0,0
39470.47,39470.47,0,0,0,0,5,0,0
13615.74,17428.1472,0,1,0,0,1,0,0
15123.93,16938.8016,0,1,0,0,2,0,0
13304.9,17030.272,0,0,0,0,2,1,0
37961.09,37961.09,0,1,0,0,1,0,0
36468.29,46679.4112,0,1,0,0,2,0,0
36744.43,41153.761600000005,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
36407.73,38228.1165,0,0,0,0,1,0,0
28203.7,29613.885,0,0,0,0,1,0,0
10719.15,10719.15,0,0,0,0,1,0,0
23257.71,24420.5955,0,1,0,0,2,1,0
2560.59,2867.8608000000004,0,0,0,0,3,1,0
11602.51,11602.51,0,1,0,0,1,0,0
2718.42,3044.6304,0,1,0,0,1,0,0
34258.83,38369.8896,0,0,0,0,1,0,0
38689.15,40623.6075,0,0,0,0,2,0,0
8005.35,9446.313,0,1,0,0,1,0,0
9633.39,9633.39,0,0,0,0,1,0,0
12897.9,15219.522,0,0,0,0,1,0,0
4396.09,4923.620800000001,0,0,0,0,1,0,0
28225.98,31613.0976,0,0,0,0,1,0,0
17252.29,18114.904500000004,0,0,0,0,1,0,0
29600.78,34928.920399999995,0,0,0,0,1,0,0
33454.83,35127.571500000005,0,0,0,0,2,0,0
22566.09,26627.9862,0,0,0,0,1,0,0
2547.15,3005.637,0,0,0,0,1,0,0
33205.14,39182.0652,0,0,0,0,2,0,0
25804.65,30449.487,0,0,0,0,1,0,0
39925.88,51105.1264,0,1,0,0,1,0,0
14867.49,19030.3872,0,1,0,0,1,0,0
35509.63,39770.7856,0,0,0,1,1,0,1
3956.52,3956.52,0,0,0,0,1,0,0
33455.17,37469.7904,0,1,0,0,2,0,0
33055.32,42310.8096,0,0,0,0,2,0,0
34701.55,44417.98400000001,0,0,0,0,1,0,0
24018.69,30743.9232,0,1,0,0,1,0,0
7833.69,10027.1232,0,0,0,0,2,0,0
5467.03,6123.0736,0,0,0,0,1,0,0
21549.11,22626.5655,0,0,0,0,1,0,0
4485.26,4709.523000000001,0,1,0,0,1,0,0
21903.9,28036.99200000001,0,1,0,0,1,0,0
37876.51,44694.2818,0,0,0,0,2,0,0
4494.89,5753.4592,0,0,0,0,1,0,0
5539.66,6536.7988,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
39041.19,40993.249500000005,0,0,0,0,1,0,0
26115.07,29248.8784,0,1,0,0,1,0,0
4302.44,5076.8792,0,1,0,0,2,1,0
25386.99,26656.3395,0,0,0,0,1,0,0
25516.28,28578.2336,0,0,0,0,1,0,0
38146.29,48827.2512,0,0,0,0,1,0,0
32181.93,37974.6774,0,0,0,0,1,0,0
37398.66,39268.59300000001,0,0,0,0,1,0,0
38134.72,42710.8864,0,0,0,0,1,0,0
22503.98,23629.179,0,0,0,0,1,0,0
33525.18,37548.2016,0,0,0,0,1,0,0
15540.23,17405.0576,0,1,0,0,2,0,0
26813.26,34320.9728,0,0,0,0,1,0,0
1538.24,1968.9472,0,0,0,0,1,0,0
13851.37,14543.9385,0,1,0,0,2,1,0
19303.92,24709.0176,0,0,0,0,1,0,0
18740.21,19677.2205,0,0,0,0,1,0,0
14036.25,14036.25,0,0,0,0,1,0,0
34703.01,36438.160500000005,0,1,0,0,1,0,0
1799.75,1799.75,0,0,0,0,1,0,0
14159.99,18124.7872,0,0,0,0,1,0,0
15032.72,15784.356,0,0,0,0,1,0,0
20866.01,26708.4928,0,1,0,1,1,0,1
19600.61,20580.6405,0,0,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
13625.63,15260.7056,0,0,0,0,1,0,0
37274.93,47711.9104,0,0,0,0,2,0,0
14954.56,15702.288,0,0,0,0,1,0,0
7948.17,8901.9504,0,0,0,0,1,0,0
32525.52,32525.52,0,0,0,0,2,0,0
17504.41,18379.630500000003,0,1,0,0,1,0,0
23160.62,23160.62,0,0,0,0,1,0,0
19357.54,21680.4448,0,0,0,0,1,0,0
36825.51,36825.51,0,0,0,0,1,0,0
20802.44,23298.7328,0,0,0,0,1,0,0
3505.59,4487.1552,0,0,0,0,2,1,0
4332.95,5112.881,0,0,0,0,2,0,0
1673.21,2141.7088000000003,0,0,0,0,1,0,0
39349.42,46432.3156,0,0,0,0,1,0,0
29106.88,37256.8064,0,1,0,0,1,0,0
24386.94,24386.94,0,1,0,0,1,0,0
4675.08,5984.1024,0,1,0,0,1,0,0
19582.66,25065.8048,0,0,0,0,1,0,0
19086.64,19086.64,0,0,0,0,3,1,0
20625.97,21657.2685,0,0,0,0,3,1,0
25680.54,30303.0372,0,0,0,0,3,0,0
3467.15,3467.15,0,0,0,0,1,0,0
6006.87,6006.87,0,0,0,0,2,0,0
6369.68,7516.222400000001,0,0,0,0,1,0,0
9552.4,10030.02,0,0,0,0,3,1,0
11336.56,11903.388,0,1,0,0,1,0,0
29577.17,29577.17,0,1,0,0,1,0,0
3921.77,3921.77,0,0,0,0,1,0,0
34754.45,34754.45,0,1,0,0,1,0,0
7444.24,7444.24,0,0,0,0,1,0,0
32942.28,42166.1184,0,0,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
32826.16,32826.16,0,0,0,0,1,0,0
11959.94,11959.94,0,0,0,0,1,0,0
2187.45,2581.191,0,0,0,0,1,0,0
7776.06,9953.3568,0,0,0,0,1,0,0
23524.94,24701.187,0,0,0,0,2,1,0
31383.72,32952.906,0,0,0,0,1,0,0
35454.41,35454.41,0,0,0,0,1,0,0
1491.52,1491.52,0,0,0,0,4,1,0
17324.32,17324.32,0,0,0,0,1,0,0
25983.11,30660.0698,0,0,0,0,1,0,0
10519.95,11782.344,0,0,0,0,1,0,0
17726.91,17726.91,0,0,0,0,2,1,0
14661.08,15394.134,0,0,0,0,2,1,0
22735.22,26827.5596,0,0,0,0,1,0,0
34111.76,35817.348000000005,0,0,0,0,1,0,0
9373.59,11060.836200000002,0,0,0,0,2,1,0
7782.24,9961.2672,0,1,0,0,1,0,0
14454.6,15177.33,0,0,0,0,1,0,0
50000.0,59000.0,1,1,0,0,3,0,1
6744.64,7081.872,0,1,0,0,1,0,0
10590.86,11120.403000000002,0,0,0,0,1,0,0
22764.48,23902.704,0,1,0,0,1,0,0
11200.18,12544.2016,0,0,0,0,1,0,0
25514.26,26789.973,0,0,0,0,1,0,0
1075.79,1129.5794999999998,0,1,0,0,1,0,0
34347.67,40530.2506,0,0,0,0,1,0,0
11257.23,13283.5314,0,0,0,0,1,0,0
25814.49,33042.5472,0,0,0,0,1,0,0
2074.55,2655.424,0,0,0,0,1,0,0
20178.03,23810.0754,0,0,0,0,1,0,0
39689.24,44451.9488,0,1,0,0,1,0,0
21045.82,24834.0676,0,0,0,0,1,0,0
35846.34,45883.3152,0,1,0,0,2,0,0
28969.75,30418.2375,0,1,0,0,2,0,0
14410.52,17004.4136,0,0,0,0,2,0,0
12855.57,13498.3485,0,0,0,0,2,0,0
3093.04,3464.2048,0,1,0,0,2,1,0
19057.6,24393.728,0,0,0,0,2,0,0
13599.25,16047.114999999998,0,0,0,0,4,1,0
32387.27,41455.7056,0,1,0,0,2,0,0
1244.22,1592.6016,0,0,0,0,1,0,0
1397.9,1565.648,0,1,0,0,2,0,0
12920.29,13566.304500000002,0,1,0,0,1,0,0
6232.54,6232.54,0,0,0,1,2,1,1
26102.99,29235.348800000003,0,0,0,1,1,0,1
34039.22,43570.2016,0,1,0,0,1,0,0
25077.57,26331.4485,0,0,0,0,1,0,0
9931.69,9931.69,0,0,0,0,1,0,0
8427.67,9944.6506,0,1,0,0,2,0,0
29765.07,33336.8784,0,0,0,0,1,0,0
33569.43,33569.43,0,0,0,0,1,0,0
19114.44,24466.4832,0,0,0,0,2,1,0
30612.23,34285.6976,0,0,0,0,1,0,0
27688.58,29073.009000000005,0,0,0,0,2,1,0
18147.49,20325.1888,0,0,0,0,1,0,0
21578.72,25462.8896,0,1,0,0,1,0,0
32164.53,36024.2736,0,0,0,0,1,0,0
22089.72,26065.8696,0,0,0,0,1,0,0
23268.52,29783.7056,0,0,0,0,1,0,0
8133.66,9597.7188,0,0,0,0,1,0,0
7812.89,8203.5345,0,0,0,0,1,0,0
3561.75,3561.75,0,0,0,0,1,0,0
8359.53,9864.245400000002,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
14486.78,15211.119,0,0,0,0,1,0,0
5594.89,7161.4592,0,0,0,0,1,0,0
23213.54,23213.54,0,1,0,0,1,0,0
37368.75,41853.0,0,0,0,0,1,0,0
14171.54,14171.54,0,0,0,0,1,0,0
27130.72,28487.256,0,0,0,0,1,0,0
22045.72,28218.5216,0,0,0,0,1,0,0
38758.35,40696.2675,0,0,0,0,1,0,0
12366.45,12984.7725,0,0,0,0,1,0,0
18289.52,19203.996000000003,0,0,0,0,1,0,0
33444.28,39464.2504,0,0,0,0,1,0,0
32074.04,35922.9248,0,0,0,0,1,0,0
11058.57,13049.1126,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
34418.08,40613.3344,0,0,0,0,1,0,0
3071.67,3440.2704000000003,0,0,0,0,1,0,0
5962.23,7631.654399999999,0,1,0,0,2,1,0
36095.39,46202.0992,0,0,0,0,1,0,0
28579.27,33723.5386,0,0,0,0,1,0,0
35881.86,35881.86,0,0,0,0,1,0,0
27190.34,27190.34,0,0,0,0,1,0,0
2446.07,2886.3626000000004,0,0,0,0,1,0,0
23788.49,23788.49,0,1,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
16629.25,16629.25,0,0,0,0,1,0,0
15835.29,20269.171200000004,0,0,0,0,1,0,0
13739.47,17586.5216,0,0,0,0,1,0,0
17369.52,17369.52,0,1,0,0,1,0,0
37666.16,37666.16,0,0,0,0,3,0,0
8973.71,9422.3955,0,0,0,0,1,0,0
15183.61,15183.61,0,1,0,0,3,1,0
36493.59,43062.4362,0,1,0,0,1,0,0
38353.58,38353.58,0,1,0,0,1,0,0
28409.51,28409.51,0,0,0,0,1,0,0
17275.85,18139.6425,0,1,0,0,1,0,0
17964.2,21197.756,0,0,0,0,1,0,0
11146.5,14267.52,0,0,0,0,1,0,0
23788.37,24977.7885,0,1,0,0,1,0,0
21488.71,22563.1455,0,1,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
16361.74,17179.827,0,0,0,0,2,1,0
13590.68,15221.5616,0,1,0,0,1,0,0
15258.38,17089.385599999998,0,0,0,0,1,0,0
8021.83,10267.9424,0,1,0,0,1,0,0
9685.68,12397.6704,0,0,0,0,1,0,0
22784.44,26885.6392,0,1,0,0,1,0,0
15147.59,17874.1562,0,0,0,0,2,1,0
8580.27,10982.745600000002,0,1,0,0,2,1,0
4310.76,5517.772800000001,0,0,0,0,1,0,0
5836.74,6128.576999999999,0,1,0,0,2,0,0
25047.15,28052.808,0,0,0,0,1,0,0
15477.33,18263.2494,0,1,0,0,2,1,0
38834.7,40776.435,0,0,0,0,1,0,0
5483.75,7019.200000000001,0,1,0,0,1,0,0
22151.57,22151.57,0,0,0,0,1,0,0
25914.01,27209.7105,0,0,0,0,1,0,0
35200.17,36960.1785,0,0,0,0,1,0,0
17615.48,17615.48,0,0,0,0,2,0,0
31226.27,39969.6256,0,0,0,0,1,0,0
38649.32,40581.786,0,1,0,0,2,0,0
27222.18,27222.18,0,1,0,0,1,0,0
33234.65,42540.352,0,1,0,0,1,0,0
26524.32,33951.1296,0,0,0,0,2,0,0
34644.6,34644.6,0,0,0,0,1,0,0
37957.29,42512.1648,0,0,0,0,1,0,0
3233.32,3815.3176,0,0,0,0,1,0,0
21426.91,23998.1392,0,0,0,0,1,0,0
34610.49,34610.49,0,0,0,0,1,0,0
29050.4,29050.4,0,0,0,0,1,0,0
2270.46,2542.9152,0,1,0,0,1,0,0
8977.98,10055.3376,0,0,0,0,1,0,0
50000.0,59000.0,1,0,0,0,1,0,1
5183.63,6635.0464,0,0,0,0,1,0,0
16611.43,18604.8016,0,0,0,0,3,1,0
2347.68,2629.4016,0,0,0,0,1,0,0
36302.69,38117.8245,0,1,0,0,1,0,0
3785.9,4240.2080000000005,0,0,0,0,1,0,0
21310.88,25146.838400000004,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,2,0,1
16859.26,19893.9268,0,0,0,0,1,0,0
13484.21,15911.3678,0,0,0,0,1,0,0
11758.11,12346.0155,0,0,0,0,1,0,0
19120.13,20076.1365,0,0,0,0,2,0,0
34033.17,40159.1406,0,1,0,0,2,0,0
22035.95,22035.95,0,0,0,0,1,0,0
15339.04,19633.9712,0,0,0,0,1,0,0
38950.28,38950.28,0,1,0,0,1,0,0
2538.37,2842.9744,0,0,0,0,3,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
37430.74,37430.74,0,0,0,0,1,0,0
22338.48,26359.4064,0,0,0,0,2,1,0
29538.7,29538.7,0,0,0,0,1,0,0
3309.41,3309.41,0,0,0,0,1,0,0
29573.76,37854.4128,0,1,0,0,1,0,0
13200.51,16896.6528,0,0,0,0,1,0,0
18544.67,23737.177599999995,0,0,0,0,1,0,0
4019.17,4019.17,0,1,0,0,1,0,0
2097.48,2684.7744,0,1,0,0,1,0,0
19192.27,20151.8835,0,0,0,0,2,1,0
39386.16,41355.468,0,1,0,0,1,0,0
27162.41,34767.8848,0,0,0,0,1,0,0
32942.27,36895.3424,0,1,0,0,2,0,0
20635.78,21667.569,0,0,0,0,2,1,0
4771.36,4771.36,0,0,0,0,1,0,0
37837.13,48431.5264,0,0,0,0,2,0,0
8915.95,9985.864,0,0,0,0,2,1,0
4646.8,5483.224,0,0,0,0,1,0,0
2263.96,2535.6352,0,1,0,0,1,0,0
15588.0,17458.559999999998,0,0,0,0,1,0,0
14467.79,16203.9248,0,0,0,0,2,0,0
37865.34,37865.34,0,0,0,0,2,0,0
34706.6,40953.788,0,0,0,0,1,0,0
5021.71,5925.6178,0,0,0,0,4,1,0
37131.35,41587.112,0,0,0,0,2,0,0
19278.12,19278.12,0,1,0,0,1,0,0
28103.03,29508.1815,0,0,0,0,1,0,0
17459.99,20602.788200000003,0,1,0,0,2,1,0
10683.07,11965.0384,0,1,0,0,1,0,0
32715.47,36641.3264,0,0,0,0,1,0,0
3936.38,4644.9284,0,1,0,0,1,0,0
38364.88,42968.66559999999,0,0,0,0,2,0,0
37159.09,47563.63519999999,0,1,0,0,1,0,0
13261.02,15648.0036,0,0,0,0,1,0,0
33737.29,39810.0022,0,0,0,0,1,0,0
18893.6,24183.808,0,0,0,0,1,0,0
21820.36,21820.36,0,1,0,0,2,1,0
38479.7,49254.016,0,0,0,0,2,0,0
13085.18,15440.5124,0,0,0,0,1,0,0
23115.51,29587.8528,0,1,0,0,1,0,0
30377.25,30377.25,0,0,0,0,1,0,0
12206.56,14403.740799999998,0,0,0,1,1,0,1
19585.04,19585.04,0,1,0,0,2,1,0
35318.47,35318.47,0,1,0,0,1,0,0
31609.8,35402.976,0,1,0,0,1,0,0
18639.62,21994.7516,0,0,0,0,1,0,0
33940.53,43443.8784,0,0,0,0,1,0,0
1029.1,1029.1,0,1,0,0,1,0,0
13689.32,14373.786,0,0,0,0,1,0,0
16620.34,17451.357,0,0,0,0,1,0,0
21659.31,21659.31,0,0,0,0,2,1,0
29910.58,31406.109,0,1,0,0,1,0,0
8016.66,8016.66,0,1,0,0,1,0,0
33108.26,34763.673,0,1,0,0,1,0,0
23246.5,29755.52,0,1,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
27648.27,30966.0624,0,0,0,0,1,0,0
14247.48,16812.0264,0,1,0,0,1,0,0
9644.38,11380.368399999998,0,1,0,0,2,0,0
10918.05,10918.05,0,1,0,0,1,0,0
33524.07,35200.2735,0,1,0,0,2,0,0
33633.48,39687.506400000006,0,0,0,0,2,0,0
33756.06,35443.863,0,1,0,0,1,0,0
2045.23,2147.4915,0,0,0,0,1,0,0
39938.46,47127.3828,0,0,0,0,1,0,0
36291.07,46452.5696,0,1,0,0,1,0,0
12151.73,12759.3165,0,0,0,0,1,0,0
35611.15,35611.15,0,1,0,0,1,0,0
20631.39,21662.9595,0,0,0,0,3,1,0
13107.86,16778.0608,0,0,0,0,1,0,0
19595.03,20574.7815,0,1,0,0,2,1,0
13593.5,17399.68,0,1,0,0,2,0,0
26336.76,31077.3768,0,1,0,0,1,0,0
7051.88,8321.2184,0,0,0,0,1,0,0
34386.19,40575.70420000001,0,0,0,0,1,0,0
39075.44,41029.212,0,0,0,0,1,0,0
17618.69,22551.9232,0,0,0,0,1,0,0
8111.75,10383.04,0,0,0,0,3,1,0
38309.31,42906.42719999999,0,0,0,0,1,0,0
2901.55,3713.984,0,0,0,1,1,0,1
29988.25,38384.96,0,0,0,0,1,0,0
1077.89,1207.2368,0,0,0,0,1,0,0
34327.14,43938.7392,0,0,0,0,1,0,0
37130.33,41585.9696,0,0,0,0,1,0,0
10085.87,11901.3266,0,0,0,0,1,0,0
27807.15,27807.15,0,1,0,0,1,0,0
32596.99,38464.4482,0,1,0,0,1,0,0
26380.87,33767.5136,0,1,0,0,1,0,0
16556.59,21192.4352,0,0,0,0,1,0,0
19595.04,25081.6512,0,0,0,0,1,0,0
7112.89,7468.534500000001,0,0,0,0,1,0,0
17837.67,21048.4506,0,0,0,0,2,1,0
10260.46,11491.7152,0,0,0,0,1,0,0
12615.47,12615.47,0,0,0,0,2,1,0
22322.0,23438.1,0,0,0,0,1,0,0
21334.48,23894.6176,0,0,0,0,1,0,0
37678.05,39561.9525,0,0,0,0,1,0,0
17226.49,20327.2582,0,0,0,0,1,0,0
4916.94,5506.9728,0,0,0,0,2,1,0
39244.33,50232.7424,0,1,0,0,1,0,0
21219.69,25039.234199999995,0,0,0,0,2,1,0
13689.19,14373.6495,0,0,0,0,1,0,0
31424.47,32995.6935,0,1,0,0,2,0,0
7263.72,8571.1896,0,0,0,0,1,0,0
29051.43,37185.8304,0,0,0,0,1,0,0
9211.79,9211.79,0,1,0,0,2,1,0
1956.18,2190.9216,0,0,0,0,1,0,0
19874.98,19874.98,0,1,0,0,1,0,0
26994.26,26994.26,0,0,0,0,1,0,0
31518.95,31518.95,0,1,0,0,2,0,0
32495.52,38344.7136,0,1,0,0,1,0,0
5094.18,6520.5504,0,0,0,0,1,0,0
36112.22,36112.22,0,0,0,0,1,0,0
33456.21,42823.9488,0,1,0,0,1,0,0
11073.81,11073.81,0,1,0,0,1,0,0
14442.29,15164.4045,0,1,0,0,2,1,0
33359.9,39364.682,0,1,0,0,2,0,0
50000.0,59000.0,1,0,0,0,3,0,1
10415.09,12289.8062,0,0,0,0,1,0,0
26641.2,27973.26,0,0,0,0,1,0,0
15883.45,16677.6225,0,0,0,0,1,0,0
14025.81,17953.0368,0,0,0,0,1,0,0
12892.99,12892.99,0,0,0,0,2,1,0
16871.97,19908.9246,0,0,0,0,1,0,0
1864.76,1957.998,0,0,0,0,1,0,0
9181.66,10283.4592,0,0,0,0,1,0,0
32428.64,38265.79519999999,0,0,0,0,1,0,0
28461.6,33584.687999999995,0,0,0,0,2,0,0
14202.93,16759.4574,0,0,0,0,1,0,0
32596.0,32596.0,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
39077.01,46110.8718,0,0,0,0,2,0,0
38030.82,44876.3676,0,0,0,0,1,0,0
26675.01,26675.01,0,0,0,0,1,0,0
33113.56,42385.3568,0,0,0,0,1,0,0
26641.8,31437.324,0,0,0,0,1,0,0
4290.66,4505.192999999999,0,0,0,0,1,0,0
31501.8,35282.016,0,1,0,0,1,0,0
33913.6,37983.232,0,0,0,0,2,0,0
11114.69,14226.8032,0,1,0,0,1,0,0
36055.59,42545.5962,0,0,0,0,2,0,0
12961.56,12961.56,0,1,0,0,1,0,0
